Species	Index
Frangula_microphylla	0.429872
Ulmus_lamellosa	0.411613
Potentilla_bolanderi	0.465687
Rubus_erinulus	0.820583
Aspalathus_aspalathoides	0.530016
Lathyrus_laxiflorus_subsp_laxiflorus	0.204195
Begonia_scharffii	0.73231
Begonia_hintoniana	0.81007
Mimosa_callidryas	1.04294
Phylica_nervosa	0.284758
Eperua_falcata	1.45751
Elatostema_laciniatum	1.33771
Prunus_myrtifolia	1.12377
Begonia_californica	0.0613854
Quercus_paxtalensis	0.818135
Ceanothus_crassifolius	0.317214
Hedysarum_ferganense	0.477278
Wiborgia_mucronata	0.24464
Trifolium_acaule	0.524186
Astragalus_tongolensis	0.765621
Lupinus_uncialis	0.233451
Aspalathus_grobleri	0.257658
Pilea_erosa	0.745584
Parietaria_decoris	0.174902
Elatostema_brachyodontum	1.12288
Rubus_eluxatus	0.582795
Lupinus_microphyllus	1.07688
Pediomelum_canescens	0.855809
Boehmeria_celebica	3.01731
Gilbertiodendron_breteleri	0.986562
Ormosia_semicastrata	1.27734
Lithocarpus_taitoensis	2.07746
Coussapoa_oligocephala	1.39391
Hymenolobium_flavum	1.4823
Astragalus_vaccarum	0.368731
Macrolobium_flexuosum	1.32975
Gouania_striata	0.892268
Genista_dorycnifolia	0.440485
Herpyza_grandiflora	0.639289
Polygala_salviniana	1.2072
Chamaecrista_planaltoana	0.986378
Gouania_stipularis	0.692439
Galactia_lindenii	1.14245
Quercus_castanea	0.652052
Ficus_neriifolia	1.37658
Acacia_sabulosa	0.171611
Rosa_montezumae	0.604392
Trifolium_barbigerum	0.688453
Zygia_racemosa	0.969255
Tibetia_tongolensis	0.707326
Zehneria_capillacea	0.788611
Clitoria_polystachya	0.964706
Aphanocalyx_obscurus	0.87756
Parkinsonia_florida	0.119709
Teramnus_uncinatus_subsp_uncinatus	0.75305
Potentilla_rupestris	1.48925
Trichosanthes_reticulinervis	0.873099
Parkinsonia_scioana	0.224942
Xanthophyllum_philippinense	1.33771
Marina_chrysorrhiza	0.199552
Prosopis_chilensis	0.0232419
Indigofera_setiflora	0.528702
Koompassia_excelsa	1.58609
Filipendula_kiraishiensis	5.40922
Astragalus_filicaulis	0.143669
Astragalus_eremiticus	0.264003
Begonia_johnstonii	0.735091
Vatairea_guianensis	1.54086
Lachemilla_nivalis	1.3781
Indigofera_verruculosa	0.665382
Ottleya_plebeia	0.191161
Genista_hystrix	1.04613
Dedea_apoense	1.3532
Templetonia_rossii	0.104219
Sophora_fulvida	1.60375
Polygala_sparsiflora	0.885227
Lupinus_subinflatus	0.180639
Acacia_aculeiformis	0.124419
Fevillea_pergamentacea	1.4888
Swartzia_trinitensis	0.554895
Chamaecrista_latifolia	0.977172
Coronilla_glauca	0.649163
Casuarina_paludosa	0.667023
Potentilla_stenophylla	0.85908
Bauhinia_vespertilio	0.965216
Senegalia_interior	0.310485
Astragalus_recurvus	0.401977
Ficus_hispida	1.67258
Senegalia_tucumanensis	0.528856
Canavalia_cassidea	0.91613
Rosa_hugonis	0.303997
Desmanthus_pubescens	1.12103
Onobrychis_eubrychidea	0.100955
Eriosema_ellipticum_subsp_claessensii	0.359568
Prunus_skutchii	1.17252
Deguelia_densiflora	1.30289
Rosa_polyanthema	0.458145
Erythrina_goldmanii	0.762177
Xanthophyllum_discolor	1.84624
Morella_punctata	1.046
Begonia_baccata	2.30073
Vigna_trichocarpa	0.742621
Polygala_caudata	1.13185
Liparia_parva	0.533055
Rosa_rubignosa	0.668106
Desmanthus_glandulosus	0.219893
Oxytropis_lamberti	0.394447
Mimosa_watsonii	0.462457
Prunus_angustifolia	0.798621
Lithocarpus_fenestrata	0.394729
Aeschynomene_deamii	1.17148
Pterocarpus_chrysothrix	0.374165
Ficus_lapathifolia	1.46903
Dalbergia_sissoo	0.731936
Colubrina_texensis	0.41064
Eysenhardtia_polystachya	0.442312
Cynometra_lukei	0.150038
Chamaemeles_coriacea	0.472644
Prunus_rivularis	0.714755
Dryas_integrifolia	1.07505
Ficus_microsyce	1.14084
Astragalus_decurrens	0.360596
Grona_ferruginea	0.711016
Quercus_cuajimalpana	0.454937
Millettia_warneckei	0.779543
Celtis_spinosa	0.758506
Ceanothus_divaricatus	0.453007
Clitoria_brachycalyx	0.982776
Aotus_ericoides	0.991665
Kotschya_lutea	1.02822
Alphitonia_philippinensis	1.49605
Artocarpus_sericicarpus	1.66284
Phylica_stipularis	0.390471
Begonia_itaguassuensis	0.364292
Hedysarum_sikkimense	0.728973
Lupinus_muelleri	0.434355
Dimorphandra_vernicosa	1.60046
Vigna_dalzelliana	1.17773
Lupinus_padre-crowleyi	0.584488
Ficus_abutilifolia	0.500338
Rubus_biflorus	0.906284
Aspalathus_pachyloba	0.554673
Aspalathus_forbesii	0.527903
Ficus_cucurbitina	1.65382
Medicago_secundiflora	0.600969
Medicago_daghestanica	0.538803
Astragalus_nankotaizanensis	2.71061
Muellera_filipes	0.576565
Monarthrocarpus_dolabriformis	0.767104
Piptadenia_communis	0.218109
Astragalus_bakuensis	0.197808
Sympetalandra_unijuga	1.60516
Astragalus_weberbaueri	0.641171
Neodistemon_indicum	0.949898
Lysiloma_jorullensis	0.241106
Alexa_surinamensis	1.13976
Rubus_akermani	0.450566
Quercus_ocoteifolia	1.00403
Senna_podocarpa	0.606309
Morella_javanica	1.67406
Potentilla_multisecta	0.520503
Begonia_quaternata	0.918068
Oxytropis_campestris_var_columbiana	0.377491
Acacia_spirorbis	1.50245
Phyllolobium_balfourianum	0.666368
Senegalia_polyphylla	0.80429
Ormocarpum_muricatum	0.1664
Rubus_nigrobaccus	1.10997
Monnina_saprogena	2.41883
Berlinia_tomentella	1.19892
Cyclanthera_brachystachya	1.4107
Elatostema_oblanceolatum	1.33742
Acacia_matthewii	0.657322
Bauhinia_viridescens	0.326097
Astragalus_allochrous	0.252478
Bobgunnia_madagascariensis	0.590223
Quercus_intricata	0.268372
Ficus_obpyramidata	1.30626
Momordica_rostrata	0.392556
Quercus_pannosa	0.728668
Anthyllis_hamosa	0.145525
Hemsleya_amabilis	0.67454
Brya_subinermis	0.766353
Chamaecrista_glaziovii	0.814759
Acacia_shirleyi	0.373623
Pilea_crassifolia	1.15407
Dorstenia_tropaeolifolia	0.46099
Celtis_jessoensis	1.67577
Parapiptadenia_pterosperma	0.817942
Medicago_varia	0.362138
Leonardoxa_africana	1.56588
Gymnocladus_dayana	0
Begonia_mannii	1.67685
Vigna_parkeri	0.877845
Sesbania_longifolia	0.435186
Elatostema_dallasense	0.814867
Rhynchosia_potosina	0.235789
Macrolobium_hartshornii	2.08826
Begonia_barahonensis	0.474707
Prunus_yedoensis	1.62194
Ficus_subterranea	1.89659
Acacia_acuaria	0.219114
Begonia_diaphones	0
Medicago_doliata	0.235499
Quercus_lusitanica	0.74999
Daviesia_sejugata	0.881003
Begonia_andina	0.793291
Zapoteca_tetragona	0.965517
Coursetia_dubia	0.671945
Pilea_umbriana	2.34994
Lotus_cruentus	0.181311
Parkinsonia_africana	0.0942583
Ficus_gelderi	1.53753
Rubus_gothicus	1.04178
Geum_rivale	1.47582
Rhynchosia_aurea	0.471886
Genista_maderensis	0.836381
Crataegus_chlorocarpa	0.961835
Caragana_bungei	0.359314
Calliandra_sessilis	0.608733
Leptoderris_ledermannii	1.43683
Lotus_eu-corniculatus	0.965963
Begonia_antongilensis	1.73952
Crotalaria_kostermansii	0.295201
Begonia_humilicaulis	1.04601
Pyrus_commmunis	0.477415
Tachigali_physophora	1.52048
Desmodium_procumbens_var_neomexicanum	0.129105
Dalbergia_abrahamii	0.776125
Rhynchosia_lalifolia	1.07161
Aotus_tietkensii	0.206796
Cayaponia_africana	1.05592
Crotalaria_alata	1.92313
Elaeagnus_angustifolia	0.541542
Ficus_strangularis	1.33771
Echinopepon_pubescens	0.423624
Astragalus_varius	0.59709
Trifolium_longipes_var_reflexum	0.306106
Physostigma_mesoponticum	0.602436
Urtica_gracilis	0.783744
Dicymbe_jenmanii	1.32862
Arachis_rigonii	0.796345
Acacia_whitei	0.814722
Coussapoa_herthae	1.50657
Agrimonia_hirsuta	0.976341
Ficus_petiolaris	0.391118
Lithocarpus_borneensis	0.719801
Libidibia_glabrata	0.389663
Chamaecrista_unijuga	0.828762
Trifolium_arvense	0.527779
Acacia_mountfordiae	0.788328
Desmanthus_illinoensis	0.328088
Crataegus_wattiana	0.534574
Pisum_fulvum	0.438708
Humularia_wittei	0.467825
Senegalia_megaladena	1.02562
Rafnia_capensis	0.35048
Cecropia_litoralis	0.997058
Lupinus_polyphyllus_subsp_superbus	0.582904
Astragalus_geyeri	0.182765
Rhinotropis_rimulicola	0.296874
Rhynchosia_marcanii	0.266805
Ramirezella_penduliflora	0.541092
Phyllolobium_donianum	0.919927
Decorsea_grandidieri	0.66558
Hesperomeles_chiriquensis	1.1369
Echinospartum_barnadesii	0.811773
Stephanandra_chinensis	1.25634
Urtica_cannabina	0.511076
Pourouma_formicarum	1.35736
Ficus_scott-elliotii	0.37443
Anadenanthera_colubrina_var_cebil	0.627707
Chamaecrista_andromedea	1.00774
Albizia_berteriana	0.771065
Polianthion_minutiflorum	0.444593
Archidendron_monopterum	0.6935
Ivesia_shockleyi	0.934997
Phaseolus_maculatus_subsp_ritensis	0.477022
Peltogyne_gracilipes	1.12439
Dalea_reverchonii	0.28448
Cucumis_canoxyi	0.0298497
Sigmoidotropis_elegans	0.706184
Senegalia_peninsularis	0.139861
Mimosa_costenya	0.656878
Abarema_laeta	1.69941
Acacia_chrysotricha	1.16298
Rosa_tomentosa	1.24609
Pomaria_stipularis	1.08075
Rafnia_crassifolia	0.494453
Dalea_mountjoyae	0.558206
Pilea_cuneata	1.5572
Begonia_convolvulacea	1.06703
Lupinus_brunneo-maculatus	0.350496
Chamaecrista_cathartica	0.965747
Galactia_decumbens	0.945296
Potentilla_erecta	1.87465
Polygala_linoides	1.28699
Rubus_fraxinifoliolus	2.4815
Lathyrus_holochlorus	1.33037
Aeschynomene_cristata	0.749149
Micklethwaitia_carvalhoi	0.489918
Agrimonia_unknown	0.613581
Xanthophyllum_griffithii	1.5172
Tetraberlinia_bifoliolata	1.31363
Quercus_loeseneri	0.101782
Pueraria_montana_var_lobata	0.665106
Cyclanthera_leptostachya	1.237
Ficus_ruyuanensis	1.06205
Astragalus_sericoleucus	0.272832
Lathyrus_splendens	0.259324
Aeschynomene_compacta	0.496827
Tephrosia_vernicosa	0.550546
Gurania_longipetala	1.0248
Prunus_leveilleana	1.67301
Enterolobium_maximum	0.711723
Vachellia_tortilis_subsp_spirocarpa	0.0564284
Agrimonia_mollis	0.651414
Dalbergia_millettii	1.16371
Trichosanthes_sepilokensis	1.14943
Lathyrus_czeczottianus	0.582804
Aspalathus_aciphylla	0.550801
Ficus_vogeliana	0.976321
Pultenaea_prostrata	0.446389
Prunus_gracilis	0.572012
Castanopsis_lamontii	1.31824
Leptolobium_tenuifolium	0.959376
Periandra_pujalu	0.318765
Urera_laciniata	1.65546
Lupinus_agardhianus	0.266172
Trifolium_bullatum	0.396667
Acaena_nudicaulis	0.243657
Flemingia_trifoliata	0.738331
Zygia_conzattii	0.782944
Phylica_nigrita	0.411623
Phaseolus_texensis	0.482443
Senegalia_pteridifolia	0.464571
Chamaecrista_mimosoides	0.667696
Acmispon_tomentosus	0.388138
Melanobatus_bernardinus	0.312016
Acacia_flavipila	0.233406
Droguetia_urticaefolia	0
Malus_×adstingens	0.363563
Neptunia_pubescens_var_microcarpa	0.13861
Mimosa_guatemalensis	0.622955
Macroptilium_psammodes	0.990746
Aspalathus_arida	0.223663
Polygala_multifurcata	0.497191
Sicyos_microphyllus	0.514277
Ficus_elasticoides	1.18733
Acacia_cavealis	0.260647
Ficus_watkinsiana	1.15799
Havardia_platyloba	0.698443
Crotalaria_bongensis	0.566991
Rubus_pectinarioides	0.87101
Urtica_procera	0.955327
Astragalus_fastidius	0.0735406
Lotononis_azurea	0.465122
Astragalus_carminis	0.237263
Lupinus_buchtienii	0.375498
Zornia_apiculata	0.393066
Acacia_didyma	0.174532
Prunus_cornifolia	1.79646
Melilotus_elegans	0.563771
Pilea_nummularifolia	0.914457
Rubus_gachetensis	0.74689
Ononis_aragonensis	0.586358
Lonchocarpus_robustus	1.45713
Myriocarpa_heterospicata	1.29399
Indigofera_venulosa	0.649055
Baikiaea_robynsii	1.01894
Trifolium_amabile_var_amabile	0.705412
Hedysarum_anomalum	0.579877
Maniltoa_browneoides	1.6438
Gastrolobium_melanocarpum	0.263387
Lotononis_eriocarpa	0.728577
Astragalus_hypoglottis	0.201402
Mirbelia_floribunda	0.312962
Astragalus_pseudoamygdalinus	0.402972
Mimosa_gymnas	1.07043
Astragalus_spatulatus	0.352865
Begonia_irmscheri	1.49858
Acacia_puncticulata	0.206851
Leucochloron_limae	0.458929
Astragalus_austinae	0.862102
Lonchocarpus_felipei	1.12554
Rubus_holochlous	1.02149
Cicer_montbretii	0.671958
Crataegus_tenuifolia	0.708809
Hovea_pannosa	0.884005
Horkelia_cuneata	0.45956
Desmodium_distortum	0.683291
Machaerium_latialatum	0.640579
Campylotropis_macrostyla	0.540664
Brachystegia_allenii	0.622248
Sageretia_horrida	0.646788
Crataegus_abstrusa	0.515152
Senna_quinquangulta	1.00145
Mimosa_bispiculata	0.286342
Albizzia_corniculata	1.09707
Pilea_duchassaingii	0.69576
Ficus_punctata	1.87455
Indigofera_goetzei	0.817559
Rubus_contritidens	1.01522
Ficus_forstenii	1.61907
Cucumis_sacleuxii	0.671078
Ficus_grewiifolia	1.72002
Quercus_magnoliifoia	0.226149
Dalbergia_heudelotii	1.21882
Ormosia_paraensis	1.38374
Dunbaria_incana	1.33565
Begonia_besleriifolia	0.501981
Onobrychis_saravschanica	0.420397
Dalea_gypsophila	0.295104
Derris_trifoliata	0.56233
Cliffortia_strobilifera	0.501626
Lupinus_nootkatensis	2.86654
Oxytropis_kansuensis	0.694205
Lupinus_klamathensis	0.473224
Galactia_longiflora	0.764905
Ficus_insculpta	1.70564
Prunus_apetala	1.76723
Ficus_baeuerlenii	1.8255
Albizia_anthelmintica	0.361174
Hesperomeles_ferruginea	1.08884
Ateleia_chiangii	0.407449
Gironniera_subaequalis	1.71987
Polygala_extraaxilaris	0.580247
Hosackia_repens	0.526999
Nissolia_schottii	0.279298
Astragalus_ledinghamii	0.0670103
Medicago_polymorpha	0.0209463
Tachigali_goeldiana	1.35088
Chaetachme_madagascariensis	0.687499
Senna_reniformis	0.946547
Trifolium_caudatum	0.66842
Pictetia_aculeata	0.807042
Senna_candolleana	0.360104
Indigofera_bemarahaensis	0.66742
Coelidium_fourcadei	0.35452
Senna_uniflora	0.57665
Rubus_roseifolius	1.70943
Pilea_tatamensis	1.7412
Daviesia_speciosa	0.250406
Scorodophloeus_fischeri	0.675109
Rhamnus_dumetorum	0.912334
Jacksonia_furcellata	0.539273
Anthonotha_pynaertii	1.0286
Maclura_andamanica	0.894119
Cytisus_fontanesii	0.444602
Vachellia_pennatula	0.576018
Acacia_pterocaulon	0.190506
Ononis_ramosissima	0.266821
Trifolium_polymorphum_var_polymorphum	0.522811
Ficus_perfulva	1.24078
Luffa_acutangula	0.766705
Quercus_dunnii	0.297172
Chamaecrista_burchellii	0.892281
Rosa_spithamea	0.883951
Begonia_mashanica	1.012
Galactia_boavista	1.00201
Kotschya_princeana	0.849197
Acacia_sophorae	0
Mimosa_craspedisetosa	0.494786
Harpalyce_goldmani	0.364884
Quercus_macrocarpa	0.857317
Ononis_angustissima	0.172874
Eriosema_tacuaremboense	0.996153
Trifolium_ochroleucon_subsp_ochroleucon	0.8193
Tachigali_peruviana	0.913626
Astragalus_conjunctus	0.354074
Alchemilla_jailae	1.10354
Dimorphandra_ignea	1.23797
Ononis_filicaulis	0.645873
Astragalus_sibthorpianus	0.180835
Ventilago_leptadenia	0.904952
Quercus_prinopsis	0.352759
Ficus_sorsogonensis	1.33771
Phaseolus_xanthotrichus	1.24483
Albizia_edwallii	1.17402
Lachesiodendron_viridiflorum	0.337705
Cullen_plicatum	0.0469821
Dalbergia_bojeri	1.77013
Cecropia_annulata	0.981914
Cynometra_alexandri	0.898183
Cliffortia_crenata	0.287105
Prunus_jenkinsii	0.937886
Machaerium_cirrhiferum	1.45029
Leucaena_leucocephala	0.64213
Dipteryx_magnifica	1.49426
Sorbus_domestica	0.872478
Oxylobium_lanceolatum	0.788538
Quercus_gilva	2.18002
Derris_oblongifolia	2.06187
Ficus_pallescens	1.96901
Acacia_acanthaster	0.235186
Lachemilla_venusta	1.79971
Oreomunnea_mexicana	1.72361
Peltogyne_maranhensis	0.918094
Acacia_beckleri	0.211373
Urtica_triangularis	0.663925
Phaseolus_novoleonensis	0.34233
Trifolium_constantinopolitanum	0.593559
Acacia_grandifolia	0.439369
Ficus_heteromorpha	1.12753
Prunus_pennsylvanica	0.879513
Crataegus_rugosa	0.534873
Crotalaria_anomala	0.446725
Astragalus_nuttallianus_var_macilentus	0.24276
Ceanothus_sonomensis	0.451179
Aotus_gracillima	0.646964
Trifolium_aubium	0.48765
Forsskaolea_candida	0.10825
Acosmium_steyermarkii	0.677679
Dendrocnide_amplissima	1.0189
Mimosa_hystricina	0.549148
Indigofera_cordifolia	0.157377
Polygala_polymorpha	0.960988
Urtica_fragilis	0.89335
Arachis_williamsii	0.871741
Rubus_brunneri	0.844142
Cassia_javanica_subsp_agnes	1.63218
Acacia_catenulata	0.30601
Bauhinia_mollis	0.77616
Alnus_ferdinandi-coburgii	0.711617
Cyclopia_plicata	0.420518
Astragalus_sibthorpianus	0.369693
Adicea_microphylla	0.715116
Acacia_baileyana	0.738501
Nothofagus_macrocarpa	0.571338
Pueraria_imbricata	0.546398
Prunus_discoidea	1.22869
Cayaponia_boliviensis	1.00888
Lotus_edulis	0.555072
Parietaria_alsinifolia	0.180265
Amicia_andicola	0.359662
Kummerowia_striata	0.97831
Crataegus_lanuginosa	0.818338
Inga_punctata	1.06123
Chamaecytisus_spinescens	0.773538
Cecropia_putumayonis	1.77512
Rubus_muridens	0.590177
Ficus_trachelosyce	0.82953
Gastrolobium_dilatatum	0.152644
Raphidiocystis_phyllocalyx	1.179
Begonia_wangii	0.982513
Macrolobium_evenulosum	1.351
Elatostema_morobense	1.7562
Peltogyne_lecointei	1.02567
Crotalaria_alexandri	0.566508
Carya_mexicana	0.379766
Crataegus_ovalifolia	0.814246
Pediomelum_tenuiflorum	0.31315
Rosa_leucopsis	0.222604
Mimosa_boliviana	0.702922
Crotalaria_inyangensis	0.595619
Swartzia_laevicarpa	1.48294
Inocarpus_fagiferus	0.942661
Zygia_cauliflora	0.936792
Prunus_patentipila	0.776409
Astragalus_scopulorum	0.428961
Lemurodendron_capuronii	0.903787
Cojoba_arborea	1.30628
Fagus_longipetiolata	1.27438
Dillwynia_phylicoides	0.767875
Bauhinia_pinheiroi	0.796132
Crataegus_laurentiana	0.886926
Arachis_monticola	0.447211
Ficus_goldmanii	0.511847
Dalbergia_crispa	1.2686
Ziziphus_sonorensis	0.323022
Rubus_multispinus	1.01143
Leucaena_polycephala	0.5986
Senegalia_pentagona	0.789223
Quercus_welshii	0.180697
Parkinsonia_sonorae	0
Ononis_mollis	0.4222
Crotalaria_albicaulis	0.309393
Quercus_gulielmi-treleasei	0.901987
Rubus_rosa	0.930252
Monnina_loxensis	0.726881
Crotalaria_leptocarpa	0.159729
Phaseolus_venosus	0.172434
Cassia_fistula	0.989717
Acacia_ingramii	0.722591
Ivesia_pickeringii	0.519173
Lithocarpus_cantleyanus	1.89254
Lithocarpus_luzoniensis	1.83352
Hosackia_stipularis	0.783192
Lessertia_frutescens_subsp_microphylla	0.319023
Balizia_leucocalyx	1.53762
Didelotia_unifoliolata	1.23028
Lupinus_cosentinii	0.473837
Lupinus_nipomensis	0.382354
Daviesia_chapmanii	0.340194
Tripodion_tetraphyllum	0.248093
Ampelozizyphus_amazonicus	1.58706
Boehmeria_cylindica	0.672348
Nothofagus_flaviramea	1.37454
Condalia_warnockii	0.21163
Castanopsis_ferox	1.31296
Polygala_timoutou	1.1923
Corylus_vilmorinii	0
Ficus_camarinensis	1.05096
Rosa_koreana	1.21504
Acacia_bancroftii	0.575139
Rubus_premixtus	0.708746
Begonia_involucrata	2.10155
Cyclanthera_multifoliola	1.20685
Cruddasia_multifoliolata	0.913914
Chamaecrista_aspleniifolia	0.738622
Galega_orientalis	1.14885
Lithocarpus_haipinii	1.33042
Castanopsis_lanceaefolia	1.66169
Pilea_alpestris	1.66975
Senna_obtusifolia	0.764744
Astragalus_effusus	0.183131
Arachis_batizocoi	0.378227
Trema_politoria	0.747429
Crotalaria_capuronii	0.803647
Sophora_tonkinensis	1.10647
Swartzia_calva	0.705412
Ficus_quercifolia	1.04227
Astragalus_oreades	1.85426
Sesbania_vesicaria	0.850074
Paracalyx_balfourii	0.0888799
Rubus_deamii	0.861696
Caamembeca_grandifolia	0.992391
Medicago_suffruticosa	0.51407
Spyridium_ulicinum	1.11117
Quercus_diversifolia	0.580159
Ulmus_carpinifolia	1.07319
Indigofera_guatemalensis	0.953807
Swainsona_galegifolia	0.550248
Acacia_gittinsii	0.421887
Pediomelum_mephiticum	0.266469
Mimosa_mossambicensis	0.318947
Otholobium_obliquum	0.622459
Cologania_broussonetii	0.0860292
Myrica_gale	1.72786
Begonia_geraniifolia	0.177912
Swainsona_disjuncta	0.1907
Chamaecrista_cavalcantina	0.700842
Geum_flavum	0.628694
Boehmeria_umbrosa	1.05469
Dalea_mollis	0.0886326
Sageretia_spiciflora	0.255109
Rafnia_inaequalis	0.125973
Alchemilla_tirolensis	2.20469
Phaseolus_polystachios	0.992611
Ziziphus_fungii	0.900177
Galactia_remansoana	0.370331
Dalbergia_hortensis	0.56615
Begonia_ningmingensis	0.784197
Urtica_mexicana	0.873654
Ononis_speciosa	0.430201
Quercus_bolanyosensis	0.625417
Alysicarpus_racemosus	1.02098
Inga_fastuosa	1.41287
Quercus_elmeri	1.70089
Sorbus_verrucosa	1.84863
Galactia_grewiifolia	0.866935
Rubus_rhombophyllus	0.553881
Cotoneaster_taylorii	0.384225
Adesmia_gracilis	0.484222
Siraitia_siamensis	1.25852
Prunus_virens	0.378607
Phylica_pinea	0.367271
Sorbus_albopilosa	0.801967
Argyrolobium_lunare	0.54461
Helmontia_leptantha	1.46235
Apodanthes_caseariae	1.52818
Rubus_clusii	1.09582
Tephrosia_stormsii	0.404128
Onobrychis_squarrosa	0.380907
Lathyrus_sulphureus	0.842781
Acacia_dielsii	0.225364
Begonia_purpurea	1.33771
Desmanthus_reticulatus	0.504792
Prunus_pedunculata	0.338827
Prunus_eburnea	0.116652
Gilbertiodendron_stipulaceum	1.31656
Clitoria_cavalcantei	0.719735
Quercus_omissa	0.577109
Chamaecrista_dalbergiifolia	0.948069
Xanthophyllum_brigittae	0.781548
Aeschynomene_katangensis	0.332672
Derris_amoena	1.29119
Sesbania_sphaerocarpa	0.156078
Coulteria_cubensis	0.684328
Rhamnus_palaestina	0.392309
Nephrodesmus_sericeus	1.32652
Quercus_salicina	1.88169
Berlinia_orientalis	0.6129
Crotalaria_sagittalis	0.821918
Quercus_grandidentata	0.293714
Polygala_sincorensis	0.642717
Astragalus_susianus	0.210942
Muraltia_tenuifolia	0.429965
Crotalaria_pilosiflora	0.735262
Wiborgia_obcordata	0.276282
Tephrosia_phylloxylon	0.244156
Elatostema_pseudodissectum	0.951542
Aeschynomene_riedeliana	0.80364
Crotalaria_triquetra	1.69961
Tachigali_glauca	1.17131
Chamaecrista_campicola	0.975919
Lotononis_involucrata	0.451965
Cerasus_kelloggiana	0.256855
Begonia_acerifolia	0.68481
Barklya_syringifolia	0.745399
Ficus_immanis	0.883287
Indigofera_demissa	0.669573
Cassia_brewsteri	0.491387
Chesneya_quinata	0.238691
Melothria_pendula	0.911668
Rubus_tardatus	0.939125
Otholobium_foliosum	1.00946
Cyclanthera_ribiflora	0.712276
Cytisus_welwitschii	0.304803
Eriosema_crinitum	0
Vicia_larissae	0.310338
Dryas_hookeriana	0.415215
Neptunia_monosperma	0.331107
Malus_sibrica	0.202687
Lupinus_aschenbornii	1.03009
Lupinus_culbertsonii_subsp_hypolasius	0.730199
Jacksonia_sternbergiana	0.478355
Indigofera_lespedezioides	0.322813
Cytisus_racemosus	0.394947
Begonia_fuscisetosa	2.16582
Fragaria_×ananassa	1.40073
Mimosa_irrigua	0.448238
Acacia_woodmaniorum	0.155794
Chamaecrista_coriacea	0.702062
Medicago_papillosa	0.681688
Vicia_villosa_subsp_varia	1.06989
Acaciella_painteri_var_houghii	0.378043
Senegalia_menabeensis	0.451531
Begonia_brevirimosa	0.907294
Tetrapleura_chevalieri	1.20277
